source_center,destination_center,median_segment_factor,mean_segment_factor,median_factor,trip_count,pct_delayed,median_actual_time,median_osrm_time,median_osrm_distance,total_excess_time,avg_excess_time,is_chronic_delay
IND465669AAB,IND465683AAA,1.52,1.620071436500008,1.5277777777777777,21,0.9523809523809523,31.0,24.0,26.349,360.0,17.142857142857142,True
IND465683AAA,IND465001AAA,1.4,1.6807681131886818,1.4285714285714286,39,0.9230769230769231,36.0,28.0,22.4509,1501.0,38.48717948717949,True
IND466001AAA,IND466116AAA,1.7777777777777777,1.796636437380382,1.7777777777777777,17,0.9411764705882353,30.0,17.0,23.073,338.0,19.88235294117647,True
IND466116AAA,IND462022AAA,2.111111111111111,2.4552376087634,2.5,29,0.9310344827586207,38.0,24.0,25.8112,2830.0,97.58620689655173,True
IND470004AAA,IND462022AAA,1.9444444444444444,2.004434162328899,2.09375,7,1.0,35.0,18.0,26.3175,600.0,85.71428571428571,True
IND470004AAA,IND470113AAA,2.2058823529411766,2.208204334365325,2.286434612882238,4,1.0,36.5,16.5,24.01595,207.0,51.75,True
IND470113AAA,IND470117AAA,2.5142857142857142,2.5142857142857142,2.5142857142857142,2,1.0,36.5,14.5,20.7331,44.0,22.0,True
IND470117AAA,IND470227AAB,1.8496732026143792,1.8119651752317585,1.5770099367660344,12,0.75,34.5,19.0,23.53405,665.0,55.416666666666664,True
IND471001AAA,IND472001AAA,1.5,1.699170483300918,1.4365079365079365,24,1.0,32.0,23.0,25.64945,655.0,27.291666666666668,True
IND472001AAA,IND474003AAA,2.3529411764705883,2.6530671451199512,2.2485207100591715,17,0.8823529411764706,49.0,21.0,26.7766,2928.0,172.23529411764707,True
IND472001AAA,IND485001AAC,2.2222222222222223,2.6393171453418383,2.546153846153846,135,0.9851851851851852,40.0,18.0,23.588,20922.0,154.9777777777778,True
IND473001AAA,IND473331AAA,1.96875,1.9296941516230999,1.6984126984126984,16,1.0,35.0,21.0,22.8729,405.0,25.3125,True
IND473226AAA,IND473001AAA,1.4396551724137931,2.1699868360289662,1.3563218390804597,14,1.0,40.0,29.5,25.423099999999998,324.0,23.142857142857142,True
IND473226AAA,IND474003AAA,1.1724137931034482,1.7001055249038106,1.9742489270386263,55,0.45454545454545453,32.0,30.0,24.5478,9929.0,180.52727272727273,False
IND473331AAA,IND473226AAA,2.0135135135135136,4.096991246348109,1.8623188405797102,26,0.9230769230769231,65.0,34.0,31.7213,5974.0,229.76923076923077,True
IND473443AAA,IND470113AAA,1.7695652173913043,1.8459343157552874,1.7424465733235077,8,1.0,51.5,29.0,37.4689,264.0,33.0,True
IND474003AAA,IND000000ACB,1.32,1.407036862642135,1.5065110772873331,168,0.6130952380952381,34.0,25.0,25.909100000000002,13045.0,77.64880952380952,True
IND474003AAA,IND328001AAA,1.48,1.4351322751322753,1.2884615384615383,3,0.6666666666666666,30.0,25.0,23.4632,43.0,14.333333333333334,True
IND474003AAA,IND473551AAA,1.0909090909090908,1.56991822991823,1.3584905660377358,5,0.4,36.0,27.0,24.5718,143.0,28.6,False
IND474003AAA,IND475661AAB,1.943421052631579,2.335599415204678,2.719715956558062,4,1.0,38.0,19.5,26.809199999999997,291.0,72.75,True
IND474003AAA,IND476001AAA,1.69,1.69,1.3761111111111113,2,1.0,26.5,17.5,16.74725,24.0,12.0,True
IND474003AAA,IND476111AAA,2.588235294117647,3.2469670756002933,2.46875,17,1.0,52.0,17.0,24.4738,1243.0,73.11764705882354,True
IND476111AAA,IND477001AAA,2.0526315789473686,1.9986720695368623,2.019607843137255,11,0.9090909090909091,39.0,20.0,25.0887,387.0,35.18181818181818,True
IND476111AAA,IND477001AAB,2.5,2.308641975308642,2.230769230769231,3,1.0,46.0,18.0,24.3018,147.0,49.0,True
IND477001AAA,IND474003AAA,3.7509803921568627,5.1912796697626415,2.9284188034188032,4,1.0,49.0,16.0,23.45055,327.0,81.75,True
IND477001AAB,IND474003AAA,3.6,4.942359930552788,3.58974358974359,17,1.0,42.0,17.0,24.9505,2407.0,141.58823529411765,True
IND480001AAA,IND480661AAA,1.5313725490196077,1.6954202609968863,1.4852941176470589,18,0.8888888888888888,26.0,17.0,24.6493,387.0,21.5,True
IND480001AAA,IND481661AAA,1.2685185185185186,1.7779303008579324,1.4087235228539576,16,0.625,32.0,20.5,26.461799999999997,732.0,45.75,True
IND480334AAA,IND480106AAA,1.4907407407407407,1.6346616232699975,1.4285714285714286,28,1.0,31.5,18.0,19.6117,478.0,17.071428571428573,True
IND480661AAA,IND480001AAA,1.7857142857142856,1.8774689362924655,1.6703296703296702,6,1.0,32.0,19.0,27.14245,165.0,27.5,True
IND480661AAA,IND481661AAA,1.28,1.516398260050434,1.3478260869565215,15,0.6666666666666666,31.0,22.0,24.8573,375.0,25.0,True
IND480886AAA,IND480001AAA,1.2916666666666665,1.37021590219188,1.5052083333333335,22,0.5909090909090909,32.5,27.5,32.44645,726.0,33.0,True
IND480886AAA,IND480661AAA,1.3827838827838828,1.5280610342529848,1.3816526610644257,6,1.0,24.0,15.5,21.9505,89.0,14.833333333333334,True
IND481661AAA,IND842003AAB,2.6474074074074077,2.803753183984442,2.7739726027397262,16,0.6875,57.0,26.5,35.21015,1969.0,123.0625,True
IND482002AAA,IND842003AAB,12.8125,12.8125,12.8125,2,1.0,109.0,8.5,11.65375,201.0,100.5,True
IND483225AAA,IND483501AAA,2.085714285714286,2.1174603174603175,2.085714285714286,3,1.0,36.0,18.0,23.4468,93.0,31.0,True
IND483501AAA,IND483770AAA,2.0172811059907834,2.0172811059907834,1.7626227208976153,2,1.0,42.5,22.5,25.946099999999998,60.0,30.0,True
IND483770AAA,IND842003AAB,2.4705882352941178,2.9498394307217835,2.787878787878788,11,1.0,45.0,17.0,24.2544,1199.0,109.0,True
IND484001AAA,IND484224AAA,1.2580645161290325,1.1661561855110243,1.2580645161290325,3,0.6666666666666666,20.0,31.0,30.2314,-1.0,-0.3333333333333333,True
IND484001AAA,IND484446AAA,1.4768518518518519,1.6485763999666974,1.3908780903665814,12,0.5,29.0,31.0,32.0704,436.0,36.333333333333336,True
IND484446AAA,IND842003AAB,1.121345029239766,1.667190001290031,2.182177100958827,20,0.4,39.0,31.0,29.24755,2916.0,145.8,False
IND484551AAA,IND484001AAA,2.0,2.0,2.1192307692307693,2,1.0,26.5,12.5,18.72805,51.0,25.5,True
IND484661AAE,IND484001AAA,2.568181818181818,2.6025883838383836,2.2027355623100306,6,1.0,37.5,15.5,22.33985,286.0,47.666666666666664,True
IND484661AAE,IND484551AAA,3.125,3.125,3.5416666666666665,2,1.0,35.0,10.0,15.2151,93.0,46.5,True
IND485001AAC,IND471001AAA,2.117647058823529,2.26457177703785,2.159090909090909,49,1.0,31.0,16.0,22.8629,3821.0,77.9795918367347,True
IND485001AAC,IND485771AAA,2.909090909090909,4.621212121212121,3.060606060606061,5,1.0,64.0,22.0,28.77,617.0,123.4,True
IND485001AAC,IND486001AAA,2.4215686274509802,5.15010634592678,2.2700534759358293,6,1.0,40.0,18.0,26.23055,1029.0,171.5,True
IND485001AAC,IND486771AAA,2.409090909090909,4.284989652127811,5.698630136986301,25,0.92,79.0,29.0,31.3887,8145.0,325.8,True
IND485001AAC,IND488001AAA,2.0,2.1776960784313726,2.2330994897959187,8,1.0,28.5,15.5,22.606,378.0,47.25,True
IND485771AAA,IND486001AAA,2.1818181818181817,2.151875901875902,2.1818181818181817,3,1.0,25.0,12.0,17.141599999999997,115.0,38.333333333333336,True
IND485771AAA,IND486771AAA,1.7647058823529411,3.206107843137255,5.285714285714286,5,0.8,53.0,25.0,24.0364,1507.0,301.4,True
IND486001AAA,IND486771AAA,1.8400735294117645,2.0203518907563023,2.3701442841287457,4,0.75,69.5,31.0,29.33575,239.0,59.75,True
IND486661AAA,IND211002AAB,2.8666666666666667,3.6782516495255724,4.147540983606557,21,1.0,78.0,22.0,32.2351,7484.0,356.3809523809524,True
IND486771AAA,IND486661AAA,1.6875,1.9128968253968255,1.6875,6,1.0,37.0,20.5,25.976300000000002,115.0,19.166666666666668,True
IND486886AAA,IND486889AAA,2.4,2.5743537414965987,2.4,7,1.0,48.0,20.0,24.7239,229.0,32.714285714285715,True
IND486889AAA,IND231205AAA,2.0,2.007748727174032,1.7384615384615385,11,1.0,39.0,27.0,31.2303,525.0,47.72727272727273,True
IND486889AAA,IND231216AAA,2.725,2.6303533732277695,2.835164835164836,9,1.0,88.0,28.0,30.958,937.0,104.11111111111111,True
IND487001AAA,IND487551AAA,1.48,1.4529763473241735,1.48,6,1.0,36.0,22.5,25.742350000000002,99.0,16.5,True
IND487001AAB,IND487551AAA,1.7125,1.7158796296296297,1.7051671732522795,4,1.0,36.0,22.5,25.389249999999997,99.0,24.75,True
IND487551AAA,IND464668AAA,1.9037674037674037,1.8770347357518409,2.0421404682274247,12,0.9166666666666666,57.5,34.0,33.5945,775.0,64.58333333333333,True
IND488001AAA,IND471001AAA,2.117647058823529,2.22077677224736,2.065217391304348,9,1.0,33.0,16.0,22.6915,314.0,34.888888888888886,True
IND492001AAB,IND492007AAA,2.840909090909091,2.669191919191919,2.840909090909091,6,1.0,29.0,10.0,11.13735,107.0,17.833333333333332,True
IND493118AAC,IND495334AAB,1.5,1.6142010767010766,1.6583586626139817,40,0.975,14.0,8.0,9.6693,713.0,17.825,True
IND494334AAB,IND493445AAB,1.5993589743589745,1.7051226959743053,1.6435643564356437,54,0.7962962962962963,37.0,24.5,32.0439,3615.0,66.94444444444444,True
IND495004AAA,IND495671AAA,3.111111111111111,6.587761674718197,2.558139534883721,3,1.0,38.0,18.0,26.0982,158.0,52.666666666666664,True
IND495334AAB,IND491995AAB,0.9365384615384615,0.9603070923189961,1.2637759710930443,38,0.2894736842105263,15.0,20.0,13.2614,295.0,7.7631578947368425,False
IND495677AAA,IND496001AAA,2.0,2.12866979191757,2.05,19,0.8421052631578947,55.0,28.0,30.186,1423.0,74.89473684210526,True
IND500008AAC,IND500084AAB,3.7333333333333334,3.7333333333333334,2.101754385964912,2,1.0,26.0,10.0,6.940049999999999,40.0,20.0,True
IND500008AAC,IND501359AAE,2.769230769230769,5.915805525995744,2.494071146245059,16,1.0,31.0,11.5,12.48215,1586.0,99.125,True
IND500008AAD,IND501359AAE,2.2214285714285715,3.9882825653878284,2.15,10,0.9,26.5,13.0,12.427900000000001,491.0,49.1,True
IND500008AAF,IND500039AAC,2.7666666666666666,2.907257165911012,3.370879120879121,26,1.0,28.5,8.5,9.2186,975.0,37.5,True
IND500010AAA,IND500055AAA,1.8235294117647056,1.8235294117647056,1.8235294117647056,1,1.0,31.0,17.0,15.9111,14.0,14.0,True
IND500010AAA,IND501359AAE,1.6,2.1827672485044887,1.9047619047619049,23,0.782608695652174,17.0,10.0,12.141,954.0,41.47826086956522,True
IND500010AAB,IND501359AAE,2.0,2.5735160587723174,2.4415584415584415,104,0.9615384615384616,20.5,10.5,12.1869,4619.0,44.41346153846154,True
IND500018AAA,IND500080AAB,3.0416666666666665,3.7770833333333336,3.0416666666666665,4,1.0,51.5,16.0,14.5286,180.0,45.0,True
IND500032AAA,IND502295AAA,1.845238095238095,1.9763558201058202,1.8920454545454544,12,1.0,13.5,7.0,9.54875,183.0,15.25,True
IND500035AAA,IND500039AAC,2.068181818181818,2.068181818181818,2.693181818181818,2,1.0,16.0,6.5,6.844099999999999,39.0,19.5,True
IND500039AAB,IND501301AAC,3.25,3.25,2.2,2,1.0,11.5,4.5,6.90645,21.0,10.5,True
IND500039AAC,IND500035AAA,2.5,2.8230769230769233,3.769230769230769,3,1.0,22.0,10.0,10.8447,90.0,30.0,True
IND500039AAC,IND500035AAD,2.636363636363636,3.724747474747475,3.0,9,0.8888888888888888,29.0,11.0,11.7611,231.0,25.666666666666668,True
IND500039AAC,IND501359AAE,2.9886363636363633,4.813059186184186,3.802083333333333,20,0.9,34.0,13.0,13.43855,1945.0,97.25,True
IND500039AAC,IND508116AAA,1.8642533936651584,2.0992198161315807,2.0,16,1.0,28.5,15.0,19.89875,458.0,28.625,True
IND500039AAD,IND501359AAE,2.083333333333333,2.16541261366629,2.458333333333333,24,0.8333333333333334,27.0,14.5,13.966349999999998,795.0,33.125,True
IND500050AAA,IND501218AAC,1.6666666666666667,3.4043209876543212,5.566666666666666,9,0.8888888888888888,19.0,12.0,13.0581,705.0,78.33333333333333,True
IND500050AAA,IND501359AAE,1.933333333333333,2.6646209445558586,1.8235294117647056,55,0.8909090909090909,17.0,9.0,10.0672,2444.0,44.43636363636364,True
IND500055AAA,IND500010AAA,2.933333333333333,2.933333333333333,2.933333333333333,1,1.0,44.0,15.0,12.4969,29.0,29.0,True
IND500055AAA,IND501401AAC,2.1875,2.1875,1.8419117647058822,2,1.0,17.5,8.0,10.114450000000001,23.0,11.5,True
IND500055AAC,IND501401AAC,1.75,2.334722222222222,1.784090909090909,18,1.0,12.0,5.5,7.98645,184.0,10.222222222222221,True
IND500080AAB,IND501359AAE,2.0,2.3739996603412554,2.2928571428571427,48,0.9375,18.5,10.0,11.5303,1623.0,33.8125,True
IND501101AAB,IND501359AAE,1.6666666666666665,1.7100529100529103,2.2795454545454543,6,0.8333333333333334,11.5,7.5,10.929300000000001,270.0,45.0,True
IND501101AAB,IND509216AAC,1.2834224598930482,1.3951065233785822,1.1454716981132074,20,0.6,12.0,11.0,10.54475,197.0,9.85,True
IND501141AAA,IND501101AAB,1.5277777777777777,1.6322574994449994,1.6098484848484849,16,0.875,18.0,11.0,10.1491,282.0,17.625,True
IND501301AAC,IND500039AAC,2.15,2.15,2.226923076923077,2,1.0,13.5,6.0,7.35695,28.0,14.0,True
IND501359AAE,IND000000ACB,1.6656346749226005,2.016068362839712,2.1385122338934317,56,0.875,38.0,22.0,27.50155,39174.0,699.5357142857143,True
IND501359AAE,IND411033AAA,1.8047619047619046,2.0157616339686584,2.1720135809312637,312,0.8685897435897436,31.0,17.0,24.432000000000002,83951.0,269.07371794871796,True
IND501359AAE,IND413002AAA,1.8888888888888888,2.68553091044939,1.9289940828402368,135,0.8888888888888888,38.0,16.0,23.9254,18128.0,134.28148148148148,True
IND501359AAE,IND462022AAA,1.736842105263158,2.0668861989244043,2.2546201232032854,303,0.8844884488448845,36.0,20.0,28.9369,123079.0,406.2013201320132,True
IND501359AAE,IND500008AAC,1.5505050505050506,1.6149056279296963,1.7142857142857142,28,1.0,18.0,12.5,13.873750000000001,382.0,13.642857142857142,True
IND501359AAE,IND500010AAA,1.6442687747035576,1.6364637318651571,1.7338638373121134,40,0.75,17.5,12.5,13.600999999999999,968.0,24.2,True
IND501359AAE,IND500010AAB,2.0,2.276879802310058,2.2142857142857144,93,0.946236559139785,21.0,12.0,14.7332,3890.0,41.82795698924731,True
IND501359AAE,IND500039AAC,1.75,1.702934102934103,2.033333333333333,21,0.9047619047619048,18.0,11.0,12.362,482.0,22.952380952380953,True
IND501359AAE,IND500039AAD,2.1483516483516483,2.171697420226832,2.443548387096774,18,0.9444444444444444,25.0,12.0,13.23105,585.0,32.5,True
IND501359AAE,IND500050AAA,1.6666666666666667,2.2621702197173894,1.6,53,0.8679245283018868,10.0,6.0,9.9121,870.0,16.41509433962264,True
IND501359AAE,IND500080AAB,1.5625,2.2258669335199945,1.96,49,0.7959183673469388,16.0,10.0,12.2388,1238.0,25.26530612244898,True
IND501359AAE,IND501141AAA,1.5,1.5977341705913135,1.549043062200957,70,0.8285714285714286,14.0,10.0,10.60665,2198.0,31.4,True
IND501359AAE,IND501218AAC,6.756578947368421,6.756578947368421,9.51388888888889,2,1.0,61.0,13.5,16.7269,194.0,97.0,True
IND501359AAE,IND503111AAC,1.3578947368421053,1.43222746961593,1.403241412675375,12,0.9166666666666666,26.0,19.0,26.189,399.0,33.25,True
IND501359AAE,IND505001AAB,1.2650000000000001,1.3176356413842112,1.2152298850574712,16,0.625,29.5,22.0,28.15785,437.0,27.3125,True
IND501359AAE,IND506002AAA,1.75,1.832885843505976,1.7635004821600773,70,0.9857142857142858,30.0,17.0,24.654,3824.0,54.628571428571426,True
IND501359AAE,IND508252AAB,2.0,2.274765611851533,1.9777777777777776,21,1.0,33.0,18.0,25.7427,837.0,39.857142857142854,True
IND501359AAE,IND509001AAA,1.411764705882353,1.8084109519978953,1.4642857142857142,51,0.8235294117647058,24.0,18.0,24.7846,1125.0,22.058823529411764,True
IND501359AAE,IND509358AAA,1.5,2.4107942166765697,1.411764705882353,24,0.9583333333333334,21.5,13.5,18.28115,431.0,17.958333333333332,True
IND501359AAE,IND515004AAA,1.5147058823529411,1.6608617869535514,1.5507188284966062,126,0.8492063492063492,26.0,17.0,24.966900000000003,10303.0,81.76984126984127,True
IND501359AAE,IND518002AAA,1.4545454545454546,1.7932151482088803,1.7419354838709675,95,0.8947368421052632,29.0,18.0,25.7688,6043.0,63.61052631578947,True
IND501359AAE,IND523002AAA,1.5,1.5604695980427385,1.5238095238095235,143,0.7552447552447552,34.0,22.0,28.111,11353.0,79.39160839160839,True
IND501359AAE,IND533106AAA,2.0,2.219995908190919,2.3710393700787398,204,0.9754901960784313,36.0,17.5,25.4289,43590.0,213.6764705882353,True
IND501359AAE,IND562132AAA,1.5,1.5684095110201093,1.6647290149745846,88,0.8636363636363636,28.5,19.0,25.94095,14335.0,162.89772727272728,True
IND501359AAE,IND585104AAA,1.6111111111111112,1.618755639407574,1.4796747967479675,111,0.7747747747747747,33.0,18.0,26.6498,4954.0,44.630630630630634,True
IND501359AAE,IND712311AAA,1.7633053221288515,1.9525973200693654,1.8097367462671037,110,0.9545454545454546,31.0,18.0,25.990949999999998,48537.0,441.24545454545455,True
IND501359AAE,IND751002AAB,1.7777777777777777,2.0492072800818093,1.7759856630824373,302,0.9867549668874173,33.0,18.0,25.9221,98082.0,324.7748344370861,True
IND501359AAG,IND000000ACN,2.4772727272727275,3.039162457912458,3.072368421052632,12,1.0,28.5,10.5,11.97505,505.0,42.083333333333336,True
IND501401AAC,IND500010AAA,6.404166666666667,7.089448051948052,6.404166666666667,10,1.0,100.0,14.0,14.449200000000001,859.0,85.9,True
IND502110AAA,IND502313AAA,1.2727272727272727,1.4861384086927565,1.2590062111801243,28,0.6785714285714286,26.0,17.5,19.9723,261.0,9.321428571428571,True
IND502220AAC,IND501359AAE,1.52,1.3850136218663378,1.85,75,0.6266666666666667,32.0,23.0,32.9676,3227.0,43.026666666666664,True
IND502286AAB,IND502220AAC,1.7120689655172414,1.8236845846033833,1.8915343915343912,30,0.9666666666666667,51.5,28.0,34.3999,1107.0,36.9,True
IND502295AAA,IND500050AAA,1.972222222222222,2.2089031339031338,1.8844444444444444,6,1.0,16.5,7.5,9.535050000000002,103.0,17.166666666666668,True
IND502313AAA,IND503111AAC,1.68,1.74046955624355,1.8421052631578947,15,1.0,37.0,20.0,26.7458,492.0,32.8,True
IND503111AAC,IND501359AAE,1.5444444444444445,1.8508319331425986,2.4155172413793107,78,0.8589743589743589,29.0,20.0,28.24405,8403.0,107.73076923076923,True
IND503111AAC,IND503185AAA,1.6521739130434785,1.7439718799194612,1.7959183673469388,45,0.9333333333333333,39.0,21.0,28.5604,1714.0,38.08888888888889,True
IND503111AAC,IND505001AAB,1.3181818181818183,1.3946464646464647,1.429897567221511,4,1.0,29.0,22.0,24.85975,104.0,26.0,True
IND503122AAA,IND502110AAA,1.5788177339901477,1.9936992522371586,1.4846225535880708,28,1.0,34.0,18.5,20.60805,634.0,22.642857142857142,True
IND503185AAA,IND503187AAA,1.7727272727272727,2.2126493977037454,1.4712732919254656,28,0.9642857142857143,25.5,13.5,16.491799999999998,354.0,12.642857142857142,True
IND503187AAA,IND503122AAA,1.625,2.5466291854072964,1.52,29,1.0,32.0,23.0,24.9954,410.0,14.137931034482758,True
IND504201AAA,IND505184AAC,1.51487414187643,1.3497736377742098,1.033611111111111,8,0.625,42.5,38.0,29.80175,74.0,9.25,True
IND504208AAB,IND504251AAA,1.7894736842105263,1.7894736842105263,1.7894736842105263,1,1.0,34.0,19.0,21.5952,15.0,15.0,True
IND504208AAB,IND505001AAB,1.68,2.1989604101718396,1.901639344262295,15,0.9333333333333333,35.0,22.0,26.7938,832.0,55.46666666666667,True
IND504215AAA,IND505001AAB,1.5857843137254901,2.0866403191496454,2.101129943502825,30,0.8333333333333334,28.0,18.5,20.392049999999998,1725.0,57.5,True
IND504215AAA,IND505326AAB,1.8,3.266666666666667,1.8,3,1.0,45.0,21.0,22.8773,154.0,51.333333333333336,True
IND504251AAA,IND504293AAA,2.0695652173913044,2.091106719367589,2.5695652173913044,4,0.75,42.0,19.0,21.0315,182.0,45.5,True
IND504251AAA,IND504296AAA,1.5257936507936507,1.4665103415103413,1.176356589147287,6,0.5,24.5,21.0,19.67205,34.0,5.666666666666667,True
IND504293AAA,IND504208AAB,1.4545454545454546,1.6883116883116882,1.4285714285714286,3,1.0,30.0,21.0,23.1845,58.0,19.333333333333332,True
IND504293AAA,IND505001AAB,1.6666666666666667,2.1408240288225295,2.075,15,1.0,41.0,23.0,26.4483,1330.0,88.66666666666667,True
IND504296AAA,IND504208AAB,1.4,1.2239130434782608,1.431818181818182,3,0.6666666666666666,28.0,20.0,22.6134,46.0,15.333333333333334,True
IND504296AAA,IND504293AAA,1.1,1.1,1.1,2,0.0,33.0,30.0,25.6401,6.0,3.0,False
IND505001AAA,IND505302AAB,1.375,1.9935714285714288,1.2720588235294117,10,0.8,27.0,16.5,17.4254,103.0,10.3,True
IND505001AAB,IND501359AAE,1.3478260869565215,1.968532560147467,2.048192771084337,7,0.8571428571428571,32.0,23.0,27.6041,629.0,89.85714285714286,True
IND505001AAB,IND503111AAC,1.2232142857142856,1.391697840203275,1.4152777777777779,8,0.625,28.0,22.5,25.0894,209.0,26.125,True
IND505001AAB,IND504208AAB,1.4,1.5831728453864677,1.4426229508196722,15,1.0,24.0,17.0,24.5665,345.0,23.0,True
IND505001AAB,IND505172AAA,1.9722222222222223,1.9722222222222223,1.5763888888888888,2,1.0,20.5,12.0,17.0741,25.0,12.5,True
IND505001AAB,IND505184AAC,1.809523809523809,1.808302808302808,1.5,3,1.0,34.0,21.0,23.8151,72.0,24.0,True
IND505001AAB,IND505209AAA,2.05,4.016866376180102,2.1052631578947367,9,1.0,41.0,16.0,23.8426,490.0,54.44444444444444,True
IND505001AAB,IND505302AAB,1.2685185185185186,1.9616402116402116,1.2734204793028323,4,0.5,28.5,16.5,17.38905,50.0,12.5,True
IND505122AAA,IND506002AAA,2.263157894736842,3.046799703863239,2.3157894736842106,17,1.0,44.0,20.0,25.904400000000003,1178.0,69.29411764705883,True
IND505184AAC,IND505001AAB,1.6666666666666665,1.9759355774454264,1.825,18,1.0,35.0,20.5,24.2584,791.0,43.94444444444444,True
IND505184AAC,IND505209AAA,0.8941375968992248,0.8941375968992248,0.8941375968992248,2,0.0,41.0,45.5,22.036949999999997,-9.0,-4.5,False
IND505209AAA,IND504201AAA,1.4642857142857144,2.2983630952380953,1.4741379310344827,8,0.75,26.5,13.0,18.93845,152.0,19.0,True
IND505209AAA,IND505001AAB,2.0526315789473686,3.3026315789473686,3.211820330969267,6,1.0,32.0,19.0,25.84355,535.0,89.16666666666667,True
IND505302AAB,IND505325AAA,1.0666666666666669,1.1079860814009868,1.1166666666666667,13,0.15384615384615385,33.0,30.0,27.952,114.0,8.76923076923077,False
IND505302AAB,IND505327AAA,2.0894607843137254,2.0894607843137254,1.8541666666666665,2,1.0,41.5,20.5,19.117150000000002,59.0,29.5,True
IND505325AAA,IND505327AAA,1.4558823529411766,1.4529411764705882,1.4232736572890026,4,1.0,15.5,11.0,15.9034,35.0,8.75,True
IND505326AAA,IND505425AAA,2.78921568627451,2.78921568627451,2.1201680672268908,2,1.0,49.5,17.5,24.6496,71.0,35.5,True
IND505326AAB,IND505001AAB,4.389830508474576,4.389830508474576,4.389830508474576,1,1.0,259.0,59.0,63.4686,200.0,200.0,True
IND505327AAA,IND505425AAA,1.3606811145510838,2.4671482628138977,1.3606811145510838,10,0.9,23.0,17.0,25.142249999999997,87.0,8.7,True
IND505467AAA,IND505122AAA,1.4775828460038984,1.7181072045676509,1.4798711755233493,14,1.0,38.0,23.5,25.78885,283.0,20.214285714285715,True
IND505503AAA,IND506164AAA,2.3076923076923075,2.4505173189383718,2.25,3,1.0,30.0,13.0,18.6183,113.0,37.666666666666664,True
IND506001AAC,IND505122AAA,2.1011904761904763,2.1011904761904763,1.6355042016806722,2,1.0,29.5,17.0,20.95575,40.0,20.0,True
IND506001AAC,IND505467AAA,1.6856060606060606,1.8065642690642691,1.4844155844155844,16,0.9375,28.0,18.0,21.3431,241.0,15.0625,True
IND506002AAA,IND506132AAA,1.1666666666666667,1.5409364140133373,1.0462962962962963,26,0.5,25.5,18.5,17.95685,70.0,2.6923076923076925,False
IND506002AAA,IND506143AAA,1.941176470588235,1.964330065359477,2.0,20,1.0,20.5,10.5,14.89545,413.0,20.65,True
IND506002AAA,IND506343AAA,1.6258169934640523,1.6013071895424837,1.6258169934640523,4,1.0,28.0,17.5,24.807450000000003,64.0,16.0,True
IND506132AAA,IND122001AAJ,1.7947368421052632,1.9919357689094532,1.788676236044657,24,1.0,33.0,16.5,24.1655,547.0,22.791666666666668,True
IND506143AAA,IND506167AAB,1.7647058823529411,2.3458508403361344,1.743421052631579,14,1.0,26.0,16.0,22.853250000000003,175.0,12.5,True
IND506167AAB,IND501359AAE,1.7894736842105263,2.6339952331888266,1.8888888888888888,41,1.0,31.0,18.0,24.9217,3343.0,81.53658536585365,True
IND506169AAB,IND505503AAA,2.125,2.125,2.125,1,1.0,34.0,16.0,23.4994,18.0,18.0,True
IND506314AAA,IND506002AAA,4.0,5.097386025617677,4.0,17,0.9411764705882353,45.0,17.0,24.6262,1507.0,88.6470588235294,True
IND506343AAA,IND506169AAB,1.2111111111111112,1.1888888888888889,1.2642276422764227,4,0.5,24.5,23.5,20.72145,42.0,10.5,True
IND507002AAA,IND507117AAB,1.15,1.4866666666666668,1.4242424242424243,5,0.4,24.0,20.0,27.0544,136.0,27.2,False
IND507002AAA,IND507159AAA,1.8888888888888888,1.8888888888888888,1.8888888888888888,1,1.0,34.0,18.0,23.1748,16.0,16.0,True
IND507002AAA,IND507167AAA,2.8531746031746033,3.268028499278499,2.8922222222222222,8,1.0,37.5,11.0,16.665,330.0,41.25,True
IND507002AAA,IND508001AAA,1.8823529411764703,2.391549953314659,2.546666666666667,5,1.0,32.0,17.0,24.7178,464.0,92.8,True
IND507002AAA,IND508206AAA,2.0416666666666665,2.904651316254187,1.8229166666666665,22,1.0,30.0,15.5,19.43435,635.0,28.863636363636363,True
IND507002AAA,IND508213AAB,1.75,1.8368537832464191,1.7762923351158646,42,0.9761904761904762,28.0,15.0,22.593,1064.0,25.333333333333332,True
IND507111AAA,IND507117AAB,1.6832298136645965,1.8175138740857806,1.5236895161290323,26,0.9230769230769231,25.5,15.0,18.1657,373.0,14.346153846153847,True
IND507117AAB,IND507303AAA,1.5,1.7324253404178325,1.8901113467656416,48,0.625,50.0,33.5,32.89775,3324.0,69.25,True
IND507123AAA,IND506314AAA,1.265993265993266,1.288613284061331,1.458082885162923,32,0.53125,35.5,29.0,24.47585,1033.0,32.28125,True
IND507159AAA,IND507002AAA,2.8155555555555556,9.533462848297214,4.343333333333334,10,0.9,63.0,17.5,24.5024,1664.0,166.4,True
IND507159AAA,IND508206AAA,1.3333333333333333,1.3333333333333333,1.3333333333333333,1,1.0,52.0,39.0,34.3921,13.0,13.0,True
IND507303AAA,IND507002AAA,2.46875,3.159314060552451,2.3862745098039215,44,1.0,37.0,16.0,22.9404,3773.0,85.75,True
IND508001AAA,IND501359AAE,1.6666666666666667,1.8260151344013094,1.7605603448275862,70,0.9571428571428572,31.0,19.5,26.52205,3143.0,44.9,True
